card.Fish Man Pink.affix	Cards	Power	
card.Fish Man Yellow.affix	Cards	Precision	
card.Fish Merman Pink.affix	Cards	Savage	
card.Fish Merman Yellow.affix	Cards	Lightning	
card.Fish Pink.affix	Cards	Violent	
card.Fish Yellow.affix	Cards	Perfect	
card.Flame.affix	Cards	Burning	
card.Fledgling.affix	Cards	Accurate	
card.Flora.affix	Cards	Frosty	
card.Flower Pot Monster.affix	Cards	Quagmire	
card.Ghost.affix	Cards	Cloaking	
card.Gloom.affix	Cards	Mystery	
card.Glow Wisp Blue.affix	Cards	Glacial	
card.Glow Wisp Purple.affix	Cards	Spark	
card.Glow Wisp Yellow.affix	Cards	Pyre	
card.Goblin Giant Devil.affix	Cards	Quaking	
card.Goblin Giant Gold.affix	Cards	Earthen	
card.Goblin Giant Mage.affix	Cards	Seismic	
card.Goblin Giant.affix	Cards	Healthy	
card.Goblin Minion.affix	Cards	Bashing	
card.Goblin Trooper Assassin.affix	Cards	Mobile	
card.Goblin Trooper Mage.affix	Cards	Free	
card.Goblin Trooper Soldier.affix	Cards	Healthy	
card.Goblin Trooper.affix	Cards	Mudproof	
card.Goblin Warblade.affix	Cards	Spiked	
card.Goblin Warchief.affix	Cards	Elemental	
card.Goblin Warcrusher.affix	Cards	Seismic	
card.Goblin Warlock.affix	Cards	Mind	
card.Golem Earth.affix	Cards	Stone	
card.Golem Fire.affix	Cards	Stone	
card.Golem Ice.affix	Cards	Stone	
card.Grim Reaper.affix	Cards	Undead	
card.Gripper Robot.affix	Cards	Immune	
card.Hare.affix	Cards	Fleet	
card.Haunt.affix	Cards	Wizardry	
card.Hermit King.affix	Cards	Hydro	
card.Horror.affix	Cards	Savage	
card.Housefly Icky.affix	Cards	Assassin's	
card.Housefly Junk.affix	Cards	Assassin's	
card.Housefly Nom.affix	Cards	Assassin's	
card.Ice Bear A.affix	Cards	Healthy	
card.Ice Bear B.affix	Cards	Arcanum	
card.Ice Mage.affix	Cards	Thawing	
card.Ice Starflake A.affix	Cards	Stone	
card.Ice Starflake B.affix	Cards	Energy	
card.Ice Starflake C.affix	Cards	Umbral	
card.Ice.affix	Cards	Icepick	
card.Icicle.affix	Cards	Thawing	
card.Imp Demon.affix	Cards	Swift	
card.Imp Devil.affix	Cards	Meteoric	
card.Imp Mischief.affix	Cards	Mischief	
card.Jellyfish Robot.affix	Cards	Energy	
card.Lurker.affix	Cards	Savage	
card.Mega Ice Golem.affix	Cards	Permafrost	
card.Mimic Barrel.affix	Cards	Vit	
card.Mimic Candle.affix	Cards	Dex	
card.Mimic Living Trap.affix	Cards	Agi	
card.Mimic Sword.affix	Cards	Str	
card.Mimic Treasure Chest.affix	Cards	Luk	
card.Mini Ice Bear A.affix	Cards	Thawing	
card.Mole Rat King.affix	Cards	Mudproof	
card.Mole Rat.affix	Cards	Healthy	
card.Monster Bat King.affix	Cards	Mana Burn	
card.Monster Bat.affix	Cards	Focus	
card.Mosquito Bug.affix	Cards	Vampiric	
card.Mosquito Pester.affix	Cards	Windproof	
card.Moth Celestial.affix	Cards	Cloaking	
card.Moth Luna.affix	Cards	Wizardry	
card.Moth Moon.affix	Cards	Wizardry	
card.Mushroom.affix	Cards	Occult	
card.Nightmare.affix	Cards	Cloaking	
card.NightmareAcolyte.affix	Cards	Acolyte	
card.NightmareBerserker.affix	Cards	Berserker	
card.NightmareGunslinger.affix	Cards	Gunslinger	
card.NightmareKnight.affix	Cards	Knight	
card.NightmareMage.affix	Cards	Mage	
card.NightmareNecromancer.affix	Cards	Necromancer	
card.NightmarePaladin.affix	Cards	Paladin	
card.NightmarePriest.affix	Cards	Priest	
card.NightmareRogue.affix	Cards	Rogue	
card.NightmareScout.affix	Cards	Scout	
card.NightmareShinobi.affix	Cards	Shinobi	
card.NightmareSummoner.affix	Cards	Summoner	
card.NightmareWarrior.affix	Cards	Warrior	
card.NightmareWizard.affix	Cards	Wizard	
card.Nose Robot.affix	Cards	Overheat	
card.Octopus Baby Blue.affix	Cards	Elusive	
card.Octopus Baby Orange.affix	Cards	Elusive	
card.Octopus Baby Purple.affix	Cards	Elusive	
card.Octopus King Blue.affix	Cards	Ranged	
card.Octopus King Orange.affix	Cards	Long-Range	
card.Octopus King Purple.affix	Cards	Ranged	
card.Petal.affix	Cards	Hoarfrost	
card.Phantom.affix	Cards	Ethereal	
card.Plant Chewer.affix	Cards	Immune	
card.Plant Monster.affix	Cards	Status	
card.Plant Shooter.affix	Cards	Poisonous	
card.Plant Worm.affix	Cards	Status	
card.Poison Bomb.affix	Cards	Toxic	
card.Pollen.affix	Cards	Elusive	
card.Posy.affix	Cards	Icy	
card.Queen Worm.affix	Cards	Toxic	
card.Rabbit.affix	Cards	Swift	
card.Rat Dark.affix	Cards	Elusive	
card.Rat Grey.affix	Cards	Anti-Venom	
card.Rat White.affix	Cards	Accurate	
card.Razor Robot.affix	Cards	Rapid	
card.Scorpion King.affix	Cards	Blazing	
card.Scorpion.affix	Cards	Fireproof	
card.Scorpling.affix	Cards	Ashen	
card.Seed.affix	Cards	Vital	
card.Shade.affix	Cards	Mystery	
card.Shadow.affix	Cards	Mystery	
card.Shark Baby.affix	Cards	Taunting	
card.Shark Humanoid.affix	Cards	Taunting	
card.Shark.affix	Cards	Taunting	
card.Shell Robot.affix	Cards	Rapid	
card.Shell.affix	Cards	Immune	
card.Skeleton Giant.affix	Cards	Melee	
card.Skeleton Mage.affix	Cards	Mind	
card.Skeleton.affix	Cards	Undead	
card.Slime Jelly.affix	Cards	Poisonous	
card.Slime Monster.affix	Cards	Anti-Venom	
card.Slime.affix	Cards	Toxinproof	
card.Snake Naga.affix	Cards	Twinfang	
card.Snake.affix	Cards	Venomous	
card.Snakelet.affix	Cards	Combo	
card.Snout Robot.affix	Cards	Pillar	
card.Snow Bomb.affix	Cards	Freezing	
card.Soul Mage.affix	Cards	Wizardry	
card.Soul.affix	Cards	Unbreaking	
card.Spider King.affix	Cards	Sharp	
card.Spider Queen Robot.affix	Cards	Unnatural	
card.Spider.affix	Cards	Shadow	
card.Spiderling Robot.affix	Cards	Darkproof	
card.Spike Robot.affix	Cards	Rapid	
card.Spike.affix	Cards	Focus	
card.Spook.affix	Cards	Unbreaking	
card.Spore.affix	Cards	Healthy	
card.Sprout.affix	Cards	Splintering	
card.Sting.affix	Cards	Frenzy	
card.Stinger Robot.affix	Cards	Energy	
card.Sun Blossom.affix	Cards	Blessed	
card.Sunflora Pixie.affix	Cards	Vocal	
card.Sunflower Fairy.affix	Cards	Blessed	
card.Tentacles Robot.affix	Cards	Swift	
card.Titan Turtle Sci Blue.affix	Cards	Freezing	
card.Titan Turtle Sci Green.affix	Cards	Power	
card.Titan Turtle Sci Pink.affix	Cards	Tempest	
card.Toadstool.affix	Cards	Waterproof	
card.Treant Forest Autumn.affix	Cards	Autumn	
card.Treant Forest Evergreen.affix	Cards	Evergreen	
card.Treant Minion Autumn.affix	Cards	Autumn	
card.Treant Minion Evergreen.affix	Cards	Evergreen	
card.Treant Tree Autumn.affix	Cards	Autumn	
card.Treant Tree Evergreen.affix	Cards	Evergreen	
card.Turtle King.affix	Cards	Overload	
card.Turtle Monster Blue.affix	Cards	Watchful	
card.Turtle Monster Green.affix	Cards	Purifying	
card.Turtle Monster Red.affix	Cards	Flameguard	
card.Turtle.affix	Cards	Steadfast	
card.Vampire Bat.affix	Cards	Leeching	
card.Werewolf.affix	Cards	Tainted	
card.Whirlwind.affix	Cards	Grounding	
card.Wind Mage.affix	Cards	Storm	
card.Wind.affix	Cards	Focus	
card.Wisp Blue.affix	Cards	Glacial	
card.Wisp Purple.affix	Cards	Spark	
card.Wisp Red.affix	Cards	Pyre	
card.Wisp Yellow.affix	Cards	Seismic	
card.Wolf Pup.affix	Cards	Umbral	
card.Wolf.affix	Cards	Darkproof	
card.Worm Creep.affix	Cards	Poisonous	
card.Worm Rot.affix	Cards	Toxinproof	
card.Worm Stink.affix	Cards	Purging	
card.Wraith.affix	Cards	Frenzied	
card.Zombie Goblin Giant.affix	Cards	Occult	
card.Zombie Goblin King.affix	Cards	Undead	
card.Zombie Goblin Minion.affix	Cards	Purity	
card.Zombie Goblin Soldier.affix	Cards	Undying	
consumable.Artifact Box Advanced.name	Consumables	Box of Mastery	
consumable.Artifact Box Base.name	Consumables	Box of Origins	
consumable.Lure Alien Big Blink.name	Consumables	Time Device	
consumable.Lure Angel Mage.name	Consumables	Heaven's Tear Earring	
consumable.Lure Bat Lord.name	Consumables	Overripe Grape Cluster	
consumable.Lure Cactus Boss.name	Consumables	Oozing Pulp Chunk	
consumable.Lure Cat Bolt.name	Consumables	Curved Fishbone	
consumable.Lure Death Mage.name	Consumables	Black Mirror Shard	
consumable.Lure Eyeball Monster.name	Consumables	Abyssal Idol	
consumable.Lure Goblin Giant Gold.name	Consumables	Glinting Goblin Fang	
consumable.Lure Goblin Warchief.name	Consumables	Tribal Heirloom	
consumable.Lure Hare.name	Consumables	Gnawed Acorn	
consumable.Lure Hermit King.name	Consumables	Calcified Shell Core	
consumable.Lure Ice Mage.name	Consumables	Frozen Heart Crystal	
consumable.Lure Imp Devil.name	Consumables	Blank Pact Scroll	
consumable.Lure Mega Ice Golem.name	Consumables	Frozen Core Shard	
consumable.Lure Queen Worm.name	Consumables	Royal Jelly Clot	
consumable.Lure Scorpion King.name	Consumables	Soldier Termite	
consumable.Lure Snake Naga.name	Consumables	Fresh Meat	
consumable.Lure Spider Queen Robot.name	Consumables	Spider Web Coil	
consumable.Lure Sting.name	Consumables	Buzzing Hive Fragment	
consumable.Lure Sunflora Pixie.name	Consumables	Sunborn Petal Tuft	
consumable.Lure Turtle King.name	Consumables	Tactical Power Node	
consumable.Lure Werewolf.name	Consumables	Fragment of the Pale Moon	
consumable.Lure Worm Creep.name	Consumables	Worm-Eaten Sediment	
consumable.Lure Zombie Goblin King.name	Consumables	Lost Shoe	
consumable.Material Box.name	Consumables	Material Box	
consumable.Mystery Mount Box.name	Consumables	Mystery Mount Egg	
consumable.Mystery Pet Box.name	Consumables	Mystery Pet Egg	
consumable.Refine Box.name	Consumables	Refine Box	
consumable.Waystone.name	Consumables	Waystone	
cosmetic.3D Glasses.name	Cosmetics	3D Glasses	
cosmetic.Abyss Shard.name	Cosmetics	Abyss Shard	
cosmetic.Acolyte_1.name	Cosmetics	Scripture of Mercy	
cosmetic.Acolyte_2.name	Cosmetics	Radiant Strikes	
cosmetic.Acolyte_3.name	Cosmetics	Radiant Judgment	
cosmetic.Acolyte_4.name	Cosmetics	Gospel of Grace	
cosmetic.Acolyte_5.name	Cosmetics	Lightweaver	
cosmetic.Acolyte_6.name	Cosmetics	Sacred Rhythm	
cosmetic.Alien Cyclops.name	Cosmetics	Moonspawn Pet	
cosmetic.Alien Sporella.name	Cosmetics	Sporeling Pet	
cosmetic.Alien Star.name	Cosmetics	Starlet Pet	
cosmetic.Alien Wheel.name	Cosmetics	Blazewheel Pet	
cosmetic.Amber Bow.name	Cosmetics	Amber Bow	
cosmetic.Amber Loop.name	Cosmetics	Amber Loop	
cosmetic.Arcane Sigil.name	Cosmetics	Arcane Sigil	
cosmetic.ArcaneChest.name	Cosmetics	Arcane Chest	
cosmetic.ArcaneFeet.name	Cosmetics	Arcane Boots	
cosmetic.ArcaneGloves.name	Cosmetics	Arcane Gloves	
cosmetic.ArcaneLegs.name	Cosmetics	Arcane Legs	
cosmetic.Archangel.name	Cosmetics	Sangeal Pet	
cosmetic.Armor_Agi.name	Cosmetics	Speed Plate	
cosmetic.Armor_Dex.name	Cosmetics	Precision Plate	
cosmetic.Armor_Int.name	Cosmetics	Mind Plate	
cosmetic.Armor_Luk.name	Cosmetics	Fate Plate	
cosmetic.Armor_Str.name	Cosmetics	Power Plate	
cosmetic.Armor_Vit.name	Cosmetics	Endurance Plate	
cosmetic.Arrow Quiver.name	Cosmetics	Arrow Quiver	
cosmetic.Arrowcatch Wall.name	Cosmetics	Arrowcatch Wall	
cosmetic.Arrowpierced Shield.name	Cosmetics	Arrowpierced Shield	
cosmetic.Artemis.name	Cosmetics	Artemis	
cosmetic.Aura_Angel.name	Cosmetics	Angelic Aura	
cosmetic.Aura_Demon.name	Cosmetics	Demonic Aura	
cosmetic.Axe of Oblivion.name	Cosmetics	Axe of Oblivion	
cosmetic.Axe.name	Cosmetics	Axe	
cosmetic.Azure Antlers.name	Cosmetics	Azure Antlers	
cosmetic.Azure Crown.name	Cosmetics	Azure Crown	
cosmetic.Azure Cutlass.name	Cosmetics	Azure Cutlass	
cosmetic.Azure Prism.name	Cosmetics	Azure Prism	
cosmetic.Azure Tag.name	Cosmetics	Azure Tag	
cosmetic.Back_Academy.name	Cosmetics	Academy Satchel	
cosmetic.Back_Angel.name	Cosmetics	Angel Back	
cosmetic.Back_BabyChicken.name	Cosmetics	Baby Chick Backpack	
cosmetic.Back_Balloon.name	Cosmetics	Red Balloon	
cosmetic.Back_BucketofShrooms.name	Cosmetics	Bucket of Shrooms	
cosmetic.Back_CatBoltTail.name	Cosmetics	Regent's Sparktail	
cosmetic.Back_CrystalWings.name	Cosmetics	Frost Crystal Wings	
cosmetic.Back_Cuervo.name	Cosmetics	Cuervo Back	
cosmetic.Back_CyberRogue.name	Cosmetics	Cyber Rogue Back	
cosmetic.Back_Demonic.name	Cosmetics	Demonic Back	
cosmetic.Back_DragonWings.name	Cosmetics	Dragon Wings	
cosmetic.Back_DualAxes.name	Cosmetics	Crossed Axes	
cosmetic.Back_FairyWings.name	Cosmetics	Fairy Wings	
cosmetic.Back_FlowerPot.name	Cosmetics	Potted Blooms	
cosmetic.Back_ForgeWings.name	Cosmetics	Forge Wings	
cosmetic.Back_HolyCape.name	Cosmetics	Holy Cape	
cosmetic.Back_HourGlass.name	Cosmetics	Hourglass	
cosmetic.Back_MinersPouch.name	Cosmetics	Miner's Pouch	
cosmetic.Back_RaggedCape.name	Cosmetics	Ragged Cape	
cosmetic.Back_TeddyBear.name	Cosmetics	Teddy Bear Backpack	
cosmetic.Back_UmbrasGrace.name	Cosmetics	Umbra's Grace	
cosmetic.Back_VitaeGift.name	Cosmetics	Vitae's Gift	
cosmetic.Back_WolfPack.name	Cosmetics	Wolf Backpack	
cosmetic.Backpack.name	Cosmetics	Backpack	
cosmetic.Badge_Demonic.name	Cosmetics	Demonic	
cosmetic.Badge_Designer.name	Cosmetics	Designer	
cosmetic.Bandit Wrap.name	Cosmetics	Bandit Wrap	
cosmetic.Banner Helm.name	Cosmetics	Banner Helm	
cosmetic.Bat.name	Cosmetics	Flitterbat Pet	
cosmetic.Batling Familiar.name	Cosmetics	Batling Familiar	
cosmetic.Battle Bonnet.name	Cosmetics	Battle Bonnet	
cosmetic.Bear Backpack.name	Cosmetics	Bear Backpack	
cosmetic.Bear Hug Hood.name	Cosmetics	Bear Hood	
cosmetic.Beast Helm.name	Cosmetics	Beast Helm	
cosmetic.Beast Hood.name	Cosmetics	Beast Hood	
cosmetic.Beast Pelt Hood.name	Cosmetics	Bandana	
cosmetic.Bee.name	Cosmetics	Honeybum Pet	
cosmetic.BerserkChest.name	Cosmetics	Duskhunter Chest	
cosmetic.Berserker_1.name	Cosmetics	War Cry	
cosmetic.Berserker_2.name	Cosmetics	Crimson Frenzy	
cosmetic.Berserker_3.name	Cosmetics	Slaughter Instinct	
cosmetic.Berserker_4.name	Cosmetics	Executioner	
cosmetic.BerserkFeet.name	Cosmetics	Duskhunter Shoes	
cosmetic.BerserkLegs.name	Cosmetics	Duskhunter Legs	
cosmetic.Binding Spirits Staff.name	Cosmetics	Binding Spirits Staff	
cosmetic.Blacksteel Blade.name	Cosmetics	Blacksteel Blade	
cosmetic.Blade of Eclipse.name	Cosmetics	Blade of Eclipse	
cosmetic.Blade Standard.name	Cosmetics	Blade Standard	
cosmetic.Blindfold.name	Cosmetics	Blindfold	
cosmetic.Blood Clip.name	Cosmetics	Blood Clip	
cosmetic.Blood Pendant.name	Cosmetics	Blood Pendant	
cosmetic.Bloodbound.name	Cosmetics	Bloodbound	
cosmetic.Bloom of Midnight.name	Cosmetics	Bloom of Midnight	
cosmetic.Bloom Pendant.name	Cosmetics	Bloom Pendant	
cosmetic.Bloom Ring.name	Cosmetics	Bloom Ring	
cosmetic.Blue Shell.name	Cosmetics	Blue Shell	
cosmetic.Blunderbuss.name	Cosmetics	Blunderbuss	
cosmetic.Bomb Bud.name	Cosmetics	Bomb Bud	
cosmetic.Bomb.name	Cosmetics	Bombkin Pet	
cosmetic.Bone Channeler.name	Cosmetics	Bone Channeler	
cosmetic.Bone Helm.name	Cosmetics	Bone Helm	
cosmetic.Bone Pick.name	Cosmetics	Bone Pick	
cosmetic.Bonefang.name	Cosmetics	Bonefang	
cosmetic.Boxy Robot.name	Cosmetics	S.U. B0X Pet	
cosmetic.BreezeguardChest.name	Cosmetics	Breezeguard Chest	
cosmetic.BreezeguardFeet.name	Cosmetics	Breezeguard Shoes	
cosmetic.BreezeguardLegs.name	Cosmetics	Breezeguard Legs	
cosmetic.Brimblade.name	Cosmetics	Brimblade	
cosmetic.Broad Sword.name	Cosmetics	Broad Sword	
cosmetic.Bronze Crescent.name	Cosmetics	Bronze Crescent	
cosmetic.Bronze Plugs.name	Cosmetics	Bronze Plugs	
cosmetic.Bronze Visage.name	Cosmetics	Bronze Visage	
cosmetic.Bubblebeast Hood.name	Cosmetics	Bubblebeast Hood	
cosmetic.Buckler.name	Cosmetics	Buckler	
cosmetic.Bud.name	Cosmetics	Driftbud Pet	
cosmetic.Bullcrest Helm.name	Cosmetics	Bullcrest Helm	
cosmetic.Bunny Backpack.name	Cosmetics	Bunny Backpack	
cosmetic.Bunny Cap.name	Cosmetics	Bunny Cap	
cosmetic.Burrow.name	Cosmetics	Duglas Pet	
cosmetic.Butterfly Fairy.name	Cosmetics	Glenwing Fairy Pet	
cosmetic.Cactus.name	Cosmetics	Spinebloom Pet	
cosmetic.Caged Spirit.name	Cosmetics	Caged Spirit	
cosmetic.Cardboard Chick.name	Cosmetics	Cardboard Chick	
cosmetic.Casual_Back_1.name	Cosmetics	Brown Backpack	
cosmetic.Casual_Back_10.name	Cosmetics	Traveler's Backpack	
cosmetic.Casual_Back_16.name	Cosmetics	Red Bag	
cosmetic.Casual_Back_2.name	Cosmetics	School Bag	
cosmetic.Casual_Back_3.name	Cosmetics	Hipster Backpack	
cosmetic.Casual_Back_4.name	Cosmetics	Black Bag	
cosmetic.Casual_Back_5.name	Cosmetics	Cream Bag	
cosmetic.Casual_Back_6.name	Cosmetics	Blue Bag	
cosmetic.Casual_Back_7.name	Cosmetics	Leather Backpack	
cosmetic.Casual_Back_8.name	Cosmetics	Traveler's Bag	
cosmetic.Casual_Chest_1.name	Cosmetics	Duck Top	
cosmetic.Casual_Chest_10.name	Cosmetics	Yellow Sweater	
cosmetic.Casual_Chest_11.name	Cosmetics	Blue Sweater	
cosmetic.Casual_Chest_12.name	Cosmetics	Red Sweater	
cosmetic.Casual_Chest_14.name	Cosmetics	Purple Sweater	
cosmetic.Casual_Chest_15.name	Cosmetics	Pink Sweater	
cosmetic.Casual_Chest_16.name	Cosmetics	Grey Sweater	
cosmetic.Casual_Chest_17.name	Cosmetics	Monster Top	
cosmetic.Casual_Chest_18.name	Cosmetics	Green Sweater	
cosmetic.Casual_Chest_19.name	Cosmetics	Brown Sweater	
cosmetic.Casual_Chest_20.name	Cosmetics	Black Sweater	
cosmetic.Casual_Chest_21.name	Cosmetics	Cute Sweater	
cosmetic.Casual_Chest_22.name	Cosmetics	Plum Sweater	
cosmetic.Casual_Chest_23.name	Cosmetics	Yellow Hoodie	
cosmetic.Casual_Chest_24.name	Cosmetics	Orange Hoodie	
cosmetic.Casual_Chest_25.name	Cosmetics	Blue Hoodie	
cosmetic.Casual_Chest_26.name	Cosmetics	Navy Hoodie	
cosmetic.Casual_Chest_27.name	Cosmetics	White Bomber Jacket	
cosmetic.Casual_Chest_28.name	Cosmetics	Black Bomber Jacket	
cosmetic.Casual_Chest_29.name	Cosmetics	Blue Bomber Jacket	
cosmetic.Casual_Chest_3.name	Cosmetics	White T-Shirt	
cosmetic.Casual_Chest_30.name	Cosmetics	Stylish Bomber Jacket	
cosmetic.Casual_Chest_31.name	Cosmetics	Brown Shirt	
cosmetic.Casual_Chest_32.name	Cosmetics	Blue Shirt	
cosmetic.Casual_Chest_33.name	Cosmetics	White Jersey	
cosmetic.Casual_Chest_35.name	Cosmetics	Formal Shirt	
cosmetic.Casual_Chest_36.name	Cosmetics	Blue Formal Shirt	
cosmetic.Casual_Chest_37.name	Cosmetics	Smart Casual Shirt	
cosmetic.Casual_Chest_38.name	Cosmetics	Yellow School Uniform Top	
cosmetic.Casual_Chest_39.name	Cosmetics	Pink School Uniform Top	
cosmetic.Casual_Chest_40.name	Cosmetics	Black School Uniform Top	
cosmetic.Casual_Chest_41.name	Cosmetics	Blue School Uniform Top	
cosmetic.Casual_Chest_42.name	Cosmetics	Captain Top	
cosmetic.Casual_Chest_43.name	Cosmetics	Sailor Top	
cosmetic.Casual_Chest_44.name	Cosmetics	White Dress Shirt	
cosmetic.Casual_Chest_45.name	Cosmetics	Yellow Dress Shirt	
cosmetic.Casual_Chest_46.name	Cosmetics	Purple Dress Shirt	
cosmetic.Casual_Chest_49.name	Cosmetics	Business Graduation Gown	
cosmetic.Casual_Chest_5.name	Cosmetics	Black T-Shirt	
cosmetic.Casual_Chest_50.name	Cosmetics	Science Graduation Gown	
cosmetic.Casual_Chest_51.name	Cosmetics	Firefighter Top	
cosmetic.Casual_Chest_53.name	Cosmetics	Bandit Top	
cosmetic.Casual_Chest_54.name	Cosmetics	Royal Coat	
cosmetic.Casual_Chest_55.name	Cosmetics	Hexweaver Robe	
cosmetic.Casual_Chest_56.name	Cosmetics	Witch's Robe	
cosmetic.Casual_Chest_57.name	Cosmetics	Bunny Top	
cosmetic.Casual_Chest_58.name	Cosmetics	Dino Top	
cosmetic.Casual_Chest_59.name	Cosmetics	Bear Top	
cosmetic.Casual_Chest_6.name	Cosmetics	Yellow T-Shirt	
cosmetic.Casual_Chest_60.name	Cosmetics	Neko Top	
cosmetic.Casual_Chest_61.name	Cosmetics	Festive Top	
cosmetic.Casual_Chest_62.name	Cosmetics	Red Boxing Top	
cosmetic.Casual_Chest_63.name	Cosmetics	Shark Top	
cosmetic.Casual_Chest_64.name	Cosmetics	Football Top	
cosmetic.Casual_Chest_7.name	Cosmetics	Blue T-Shirt	
cosmetic.Casual_Chest_70.name	Cosmetics	Tuxedo Top	
cosmetic.Casual_Eyewear_10.name	Cosmetics	Diva Shades	
cosmetic.Casual_Eyewear_13.name	Cosmetics	Snow Goggles	
cosmetic.Casual_Eyewear_14.name	Cosmetics	Diver Goggles	
cosmetic.Casual_Eyewear_15.name	Cosmetics	Aviator Goggles	
cosmetic.Casual_Eyewear_17.name	Cosmetics	Red Bandit Mask	
cosmetic.Casual_Eyewear_3.name	Cosmetics	Hipster Specs	
cosmetic.Casual_Eyewear_4.name	Cosmetics	Stylish Specs	
cosmetic.Casual_Eyewear_8.name	Cosmetics	Star Glasses	
cosmetic.Casual_Feet_1.name	Cosmetics	Blue Dress Shoes	
cosmetic.Casual_Feet_10.name	Cosmetics	White School Shoes	
cosmetic.Casual_Feet_11.name	Cosmetics	Cream School Shoes	
cosmetic.Casual_Feet_12.name	Cosmetics	Black Dress Shoes	
cosmetic.Casual_Feet_13.name	Cosmetics	Tan Dress Shoes	
cosmetic.Casual_Feet_14.name	Cosmetics	Amber Dress Shoes	
cosmetic.Casual_Feet_15.name	Cosmetics	Brown Dress Shoes	
cosmetic.Casual_Feet_16.name	Cosmetics	Tuxedo Shoes	
cosmetic.Casual_Feet_17.name	Cosmetics	Violet Boots	
cosmetic.Casual_Feet_18.name	Cosmetics	Black Boots	
cosmetic.Casual_Feet_19.name	Cosmetics	Black Sneakers	
cosmetic.Casual_Feet_2.name	Cosmetics	Green Sneakers	
cosmetic.Casual_Feet_20.name	Cosmetics	Firefighter Shoes	
cosmetic.Casual_Feet_21.name	Cosmetics	Grey High-Tops	
cosmetic.Casual_Feet_22.name	Cosmetics	Hiking Boots	
